"Velocity_ft_p_s:0","Velocity_ft_p_s:1","Velocity_ft_p_s:2","Bed_Elev_ft","Water_Depth_ft","Water_Elev_ft","ManningN","h_99_percent","h_90_percent","h_50_percent","h_10_percent","h_1_percent","Points:0","Points:1","Points:2"
-0.068058,-0.00018713,0,956.17,0.097546,954.09,0.05,0.092809,0.0946,0.096589,0.098418,0.1,4.1423e+05,1.8008e+06,956.17
-0.064218,0.00089173,0,956.8,0.097596,954.26,0.05,0.092943,0.094705,0.096658,0.098451,0.1,4.1428e+05,1.8008e+06,956.8
-0.057599,0.0016503,0,956.48,0.097624,954.12,0.05,0.093003,0.094756,0.096694,0.09847,0.1,4.1433e+05,1.8008e+06,956.48
-0.038606,0.0020366,0,955.51,0.097723,953.38,0.05,0.093259,0.09496,0.096829,0.098535,0.1,4.1438e+05,1.8008e+06,955.51
-0.010115,0.0032238,0,954.88,0.097789,952.86,0.05,0.093435,0.095098,0.096919,0.098578,0.1,4.1443e+05,1.8008e+06,954.88
-0.0050329,0.0051468,0,955.19,0.096693,954.22,0.04,0.090879,0.093016,0.095462,0.097856,0.1,4.1268e+05,1.8007e+06,955.19
-0.026664,0.011761,0,955.15,0.094368,954.17,0.04,0.084358,0.088075,0.092265,0.096351,0.1,4.1268e+05,1.8007e+06,955.15
-0.052397,0.002491,0,959.71,0.046559,955.42,0.05,0.044343,0.045164,0.046099,0.054801,0.1,4.1343e+05,1.8007e+06,959.71
-0.072183,0.00046516,0,959,0.097627,956.17,0.05,0.093193,0.094839,0.09671,0.098465,0.1,4.1348e+05,1.8007e+06,959
-0.046669,0.00050271,0,959.64,0.09784,955.78,0.05,0.093785,0.095308,0.097005,0.098603,0.1,4.1353e+05,1.8007e+06,959.64
-0.034706,0.00090271,0,959,0.097885,955.47,0.05,0.093886,0.09539,0.097066,0.098632,0.1,4.1358e+05,1.8007e+06,959
-0.033855,0.00075679,0,959.01,0.097717,955.36,0.05,0.093401,0.095007,0.096833,0.098523,0.1,4.1363e+05,1.8007e+06,959.01
-0.061248,-0.00022818,0,959.02,0.09698,955.68,0.05,0.091299,0.09341,0.095815,0.098045,0.1,4.1368e+05,1.8007e+06,959.02
-0.026664,0.011761,0,955.13,0.094368,954.68,0.04,0.084358,0.088075,0.092265,0.096351,0.1,4.1273e+05,1.8006e+06,955.13
0,0.090528,0,955.04,0.082751,954.47,0.04,0.050464,0.063273,0.076454,0.088751,0.1,4.1275e+05,1.8006e+06,955.04
0,0.090528,0,955.04,0.082751,954.43,0.04,0.050464,0.063273,0.076454,0.088751,0.1,4.1278e+05,1.8006e+06,955.04
-0.039789,0,0,955.08,0.085992,954.51,0.04,0.061176,0.070343,0.080691,0.09095,0.1,4.1279e+05,1.8006e+06,955.08
-0.039789,0,0,955.08,0.085992,954.46,0.04,0.061176,0.070343,0.080691,0.09095,0.1,4.1283e+05,1.8005e+06,955.08
-0.063708,0,0,955.11,0.092943,954.56,0.04,0.080343,0.084998,0.090304,0.095419,0.1,4.1284e+05,1.8005e+06,955.11
-0.063708,0,0,955.11,0.092943,954.52,0.04,0.080343,0.084998,0.090304,0.095419,0.1,4.1288e+05,1.8005e+06,955.11
-0.0032895,0.044645,0,955.15,0.096611,954.61,0.04,0.090342,0.092668,0.095324,0.097812,0.1,4.1288e+05,1.8005e+06,955.15
-0.00181,0.056957,0,955.48,0.094688,955.1,0.04,0.084861,0.088499,0.092666,0.096574,0.1,4.1288e+05,1.8004e+06,955.48
-0.0020812,0.040645,0,955.79,0.092416,955.39,0.04,0.078345,0.083553,0.089526,0.095111,0.1,4.1288e+05,1.8004e+06,955.79
-0.0013685,0.014986,0,955.81,0.08838,955.57,0.04,0.066811,0.07479,0.083948,0.092515,0.1,4.1288e+05,1.8003e+06,955.81
-0.00076432,0.0055646,0,956.16,0.085235,955.6,0.04,0.057833,0.067966,0.079603,0.09049,0.1,4.1289e+05,1.8003e+06,956.16
0.0027393,-0.0099482,0,958.1,0.083658,955.42,0.04,0.062284,0.067927,0.077427,0.089475,0.1,4.1317e+05,1.8003e+06,958.1
-0.036491,-0.018186,0,958.36,0.096469,955.61,0.04,0.089996,0.09238,0.095129,0.09772,0.1,4.1318e+05,1.8003e+06,958.36
-0.026208,0.0064527,0,958.41,0.097645,955.59,0.04,0.093341,0.094922,0.09676,0.098475,0.1,4.1318e+05,1.8003e+06,958.41
-0.00076432,0.0055646,0,956.38,0.085235,955.25,0.04,0.057833,0.067966,0.079603,0.09049,0.1,4.1293e+05,1.8002e+06,956.38
0.00033066,-0.002094,0,956.43,0.086326,955.29,0.04,0.060949,0.07033,0.081107,0.091194,0.1,4.1294e+05,1.8002e+06,956.43
0.0054007,0.011716,0,956.8,0.04466,954.79,0.04,0.002311,0.002658,0.023569,0.064364,0.1,4.1313e+05,1.8002e+06,956.8
0.005458,0.011209,0,956.81,0.044807,954.8,0.04,0.0027299,0.0029772,0.023772,0.064458,0.1,4.1313e+05,1.8002e+06,956.81
-1.2493e-08,-1.841e-08,0,958.44,0.096784,955.63,0.04,0.090714,0.092975,0.095567,0.097916,0.1,4.1318e+05,1.8003e+06,958.44
-1.2493e-08,-1.841e-08,0,959.06,0.096784,957.44,0.04,0.090714,0.092975,0.095567,0.097916,0.1,4.1318e+05,1.8002e+06,959.06
-1.2493e-08,-1.841e-08,0,959.39,0.096784,958.53,0.04,0.090714,0.092975,0.095567,0.097916,0.1,4.1323e+05,1.8002e+06,959.39
0,0,0,959.42,0.096784,958.62,0.04,0.090714,0.092975,0.095567,0.097916,0.1,4.1323e+05,1.8002e+06,959.42
4.4724e-05,-0.00035244,0,957.04,0.086113,956.15,0.04,0.060349,0.069872,0.080814,0.091057,0.1,4.1294e+05,1.8002e+06,957.04
4.3378e-05,0.00026075,0,956.72,0.086531,954.72,0.04,0.061542,0.070779,0.081391,0.091326,0.1,4.1312e+05,1.8002e+06,956.72
-0.010206,-0.0025866,0,959.41,0.096936,958.6,0.04,0.091276,0.09337,0.095782,0.098014,0.1,4.1323e+05,1.8002e+06,959.41
-0.010206,-0.0025866,0,959.08,0.096936,958.22,0.04,0.091276,0.09337,0.095782,0.098014,0.1,4.1328e+05,1.8002e+06,959.08
0.00067449,0.0011203,0,959.42,0.096863,958.63,0.04,0.091006,0.09318,0.095678,0.097967,0.1,4.1323e+05,1.8002e+06,959.42
-0.010206,-0.0025866,0,958.78,0.096936,957.49,0.04,0.091276,0.09337,0.095782,0.098014,0.1,4.1333e+05,1.8002e+06,958.78
-0.014093,0.0069939,0,958.75,0.09705,957.48,0.04,0.091612,0.093625,0.095941,0.098088,0.1,4.1333e+05,1.8002e+06,958.75
-0.025095,0.0027617,0,958.77,0.097155,957.47,0.04,0.091923,0.09386,0.096088,0.098156,0.1,4.1333e+05,1.8002e+06,958.77
7.5442e-06,-2.1765e-05,0,958.04,0.085537,956.65,0.04,0.059946,0.069405,0.080273,0.090448,0.1,4.1294e+05,1.8001e+06,958.04
7.2204e-06,5.756e-06,0,955.44,0.084815,954.23,0.04,0.060322,0.069376,0.079777,0.089515,0.1,4.1312e+05,1.8001e+06,955.44
-0.05028,0.010059,0,958.73,0.097097,957.44,0.04,0.091663,0.093685,0.096,0.098123,0.1,4.1333e+05,1.8002e+06,958.73
-0.05028,0.010059,0,959.03,0.097097,956.55,0.04,0.091663,0.093685,0.096,0.098123,0.1,4.1338e+05,1.8001e+06,959.03
-0.022426,0.008107,0,958.75,0.097126,957.49,0.04,0.091792,0.093772,0.096044,0.09814,0.1,4.1333e+05,1.8002e+06,958.75
-0.013606,0.093879,0,958.84,0.091456,956.43,0.04,0.075677,0.081561,0.088221,0.094449,0.1,4.1338e+05,1.8001e+06,958.84
7.3928e-06,-2.1328e-05,0,959.52,0.083821,956.89,0.04,0.058744,0.068013,0.078662,0.088633,0.1,4.1298e+05,1.8001e+06,959.52
8.8848e-06,-2.3187e-06,0,959.29,0.076914,954.71,0.04,0.05431,0.062665,0.072264,0.081252,0.1,4.1303e+05,1.8001e+06,959.29
6.7595e-06,5.3885e-06,0,953.96,0.079401,953.42,0.04,0.056472,0.064947,0.074685,0.083801,0.1,4.1308e+05,1.8001e+06,953.96
-0.048677,0.061883,0,960.16,0.087937,958.08,0.04,0.066125,0.074291,0.083442,0.092123,0.1,4.1339e+05,1.8001e+06,960.16
-0.0070545,-0.010721,0,956.16,0.060038,955.04,0.04,0.057088,0.058195,0.059436,0.063398,0.1,4.1423e+05,1.8001e+06,956.16
-0.010706,-0.0019539,0,956.15,0.060214,955.04,0.04,0.057753,0.058678,0.059712,0.063488,0.1,4.1423e+05,1.8001e+06,956.15
-0.01008,-0.015053,0,956.17,0.059775,955.05,0.04,0.056062,0.057452,0.059016,0.063268,0.1,4.1423e+05,1.8001e+06,956.17
-0.013908,-0.0011875,0,956.14,0.061149,955.04,0.04,0.05872,0.059631,0.060653,0.064348,0.1,4.1423e+05,1.8001e+06,956.14
-0.02228,-0.0019024,0,955.8,0.09796,955.22,0.04,0.094069,0.095528,0.097166,0.098683,0.1,4.1428e+05,1.8001e+06,955.8
-0.010289,-0.0012793,0,956.14,0.060803,955.05,0.04,0.058353,0.059273,0.060303,0.064031,0.1,4.1423e+05,1.8001e+06,956.14
-0.031647,-0.0065068,0,955.8,0.097941,955.23,0.04,0.094002,0.095484,0.097137,0.098671,0.1,4.1428e+05,1.8001e+06,955.8
-0.031647,-0.0065068,0,955.8,0.097941,955.25,0.04,0.094002,0.095484,0.097137,0.098671,0.1,4.1433e+05,1.8001e+06,955.8
-0.029708,-0.00012489,0,955.78,0.095654,955.24,0.04,0.088511,0.090152,0.093879,0.097221,0.1,4.1433e+05,1.8001e+06,955.78
-0.011389,0.00071881,0,955.54,0.057523,954.96,0.04,0,0,0.039242,0.073127,0.1,4.1437e+05,1.8001e+06,955.54
-0.048677,0.061883,0,962.45,0.087937,958.75,0.04,0.066125,0.074291,0.083442,0.092123,0.1,4.1343e+05,1.8e+06,962.45
-0.042592,0.074527,0,961.94,0.080538,958.19,0.04,0.042506,0.056885,0.072652,0.087631,0.1,4.1345e+05,1.8e+06,961.94
0,-0.014281,0,959.09,0.075712,956.8,0.04,0.030413,0.047213,0.066374,0.08426,0.1,4.1406e+05,1.8e+06,959.09
-0.04016,1.9585e-05,0,958.71,0.097502,956.78,0.04,0.09282,0.094555,0.096537,0.098387,0.1,4.1408e+05,1.8e+06,958.71
-0.04016,1.9585e-05,0,958.08,0.097502,956.76,0.04,0.09282,0.094555,0.096537,0.098387,0.1,4.1413e+05,1.8e+06,958.08
-0.053303,0.011785,0,958.07,0.096914,956.78,0.04,0.091095,0.093263,0.095721,0.098006,0.1,4.1413e+05,1.8e+06,958.07
-0.015951,-0.023821,0,957.41,0.094591,956.6,0.04,0.088716,0.090915,0.093389,0.095859,0.1,4.1418e+05,1.8e+06,957.41
-0.011389,0.00071881,0,955.58,0.057523,955.01,0.04,0,0,0.039242,0.073127,0.1,4.1438e+05,1.8001e+06,955.58
-0.029662,0.054033,0,955.82,0.048134,955.08,0.04,0,0,0.028359,0.066476,0.1,4.1443e+05,1.8e+06,955.82
-0.042592,0.074527,0,961.75,0.080538,958.12,0.04,0.042506,0.056885,0.072652,0.087631,0.1,4.1348e+05,1.8e+06,961.75
-0.055631,0.039202,0,960.38,0.072904,957.49,0.04,0.024244,0.041077,0.062503,0.082524,0.1,4.1351e+05,1.8e+06,960.38
-0.0024299,-0.012691,0,959.73,0.094634,958.7,0.04,0.084572,0.088294,0.092558,0.096538,0.1,4.1393e+05,1.8e+06,959.73
0,-0.02884,0,959.6,0.0764,957.83,0.04,0.032535,0.048767,0.067359,0.084773,0.1,4.1393e+05,1.8e+06,959.6
0,0.010401,0,959.6,0.075712,958.54,0.04,0.030413,0.047213,0.066374,0.08426,0.1,4.1398e+05,1.8e+06,959.6
0,-0.014281,0,959.6,0.075712,958.11,0.04,0.030413,0.047213,0.066374,0.08426,0.1,4.1403e+05,1.8e+06,959.6
-0.029662,0.054033,0,955.85,0.048134,955.08,0.04,0,0,0.028359,0.066476,0.1,4.1443e+05,1.8e+06,955.85
-0.022557,0.0042296,0,955.81,0.045911,955.06,0.04,0.0075902,0.017602,0.035699,0.055262,0.1,4.1448e+05,1.8e+06,955.81
0,-2.2028e-06,0,955.71,0.037941,955,0.04,0,0.00013036,0.024428,0.050159,0.1,4.1451e+05,1.8e+06,955.71
-0.055631,0.039202,0,958.89,0.072904,956.76,0.04,0.024244,0.041077,0.062503,0.082524,0.1,4.1353e+05,1.7999e+06,958.89
-0.058053,0.0087443,0,956.94,0.086139,955.92,0.04,0.06091,0.06995,0.08084,0.091078,0.1,4.1358e+05,1.7999e+06,956.94
-0.042108,0.0030401,0,957,0.067576,955.49,0.04,0.058106,0.061608,0.06562,0.069402,0.1,4.1363e+05,1.7999e+06,957
-0.012563,0.011488,0,957.12,0.060775,955.47,0.04,0.038555,0.046767,0.056185,0.065001,0.1,4.1364e+05,1.7999e+06,957.12
-0.0084713,-0.011598,0,959.75,0.090003,959.11,0.04,0.071261,0.078194,0.086136,0.09355,0.1,4.1392e+05,1.7999e+06,959.75
0,-2.4503e-06,0,955.76,0.042204,955.14,0.04,0,0.000145,0.027173,0.055795,0.1,4.1453e+05,1.8e+06,955.76
2.5212e-07,-1.4011e-06,0,955.7,0.052501,955.23,0.04,0,0.00018038,0.033803,0.069408,0.1,4.1458e+05,1.7999e+06,955.7
-0.01579,0.014439,0,959.37,0.076388,956.94,0.04,0.04846,0.058781,0.07062,0.081688,0.1,4.1368e+05,1.7999e+06,959.37
-0.018447,0.0023164,0,958.77,0.089413,956.52,0.04,0.069641,0.076948,0.085329,0.093159,0.1,4.1373e+05,1.7999e+06,958.77
-0.015199,0.00019542,0,957.23,0.092311,955.79,0.04,0.077925,0.083242,0.08934,0.095035,0.1,4.1378e+05,1.7999e+06,957.23
-0.012622,-0.0019461,0,957.29,0.091387,956.03,0.04,0.07525,0.081216,0.088056,0.094441,0.1,4.1383e+05,1.7999e+06,957.29
-0.0084713,-0.011598,0,960.02,0.090003,957.94,0.04,0.071261,0.078194,0.086136,0.09355,0.1,4.1388e+05,1.7999e+06,960.02
0.0024682,0.0048132,0,945.51,0.098882,945.02,0.045,0.072347,0.082574,0.094559,0.099403,0.1,4.0905e+05,1.802e+06,945.51
0.0024682,0.0048132,0,945.38,0.098882,944.91,0.045,0.072347,0.082574,0.094559,0.099403,0.1,4.0905e+05,1.8021e+06,945.38
0.0030282,0.010144,0,945.25,0.099259,944.87,0.045,0.081676,0.088453,0.096395,0.099604,0.1,4.0904e+05,1.8021e+06,945.25
0.0030282,0.010144,0,945.25,0.099259,944.69,0.045,0.081676,0.088453,0.096395,0.099604,0.1,4.0904e+05,1.8021e+06,945.25
0.0038387,0.016289,0,945.25,0.099301,944.61,0.045,0.082679,0.089088,0.096595,0.099627,0.1,4.0904e+05,1.8021e+06,945.25
-0.0078414,0.004342,0,944.96,0.098892,944.35,0.045,0.072451,0.082652,0.094591,0.099401,0.1,4.0902e+05,1.8022e+06,944.96
-0.0078414,0.004342,0,945.11,0.098892,944.45,0.045,0.072451,0.082652,0.094591,0.099401,0.1,4.0903e+05,1.8022e+06,945.11
0.00022504,0.007177,0,944.51,0.098892,944.12,0.045,0.072458,0.082659,0.094592,0.0994,0.1,4.09e+05,1.8023e+06,944.51
-0.0078414,0.004342,0,944.88,0.098892,944.31,0.045,0.072451,0.082652,0.094591,0.099401,0.1,4.0902e+05,1.8022e+06,944.88
0.0033998,0.012835,0,944.72,0.098352,944.2,0.045,0.059035,0.074209,0.091957,0.099105,0.1,4.0902e+05,1.8023e+06,944.72
0.00022504,0.007177,0,944.72,0.098892,944.19,0.045,0.072458,0.082659,0.094592,0.0994,0.1,4.0901e+05,1.8023e+06,944.72
0.0082777,0.01248,0,945.1,0.097942,944.39,0.045,0.048837,0.067787,0.089954,0.098881,0.1,4.0904e+05,1.8023e+06,945.1
0.011881,0.0097109,0,945.22,0.098033,944.47,0.045,0.051086,0.069202,0.090396,0.098929,0.1,4.0905e+05,1.8023e+06,945.22
0.012458,0.0094006,0,945.18,0.097856,944.5,0.045,0.046607,0.066384,0.08952,0.098827,0.1,4.0905e+05,1.8023e+06,945.18
0.0079437,0.0084343,0,945.09,0.09836,944.66,0.045,0.059082,0.074241,0.091972,0.099098,0.1,4.0906e+05,1.8024e+06,945.09
0.0079437,0.0084343,0,945.09,0.09836,944.68,0.045,0.059082,0.074241,0.091972,0.099098,0.1,4.0908e+05,1.8024e+06,945.09
-0.026855,0.021708,-0,944.81,0.099444,943.48,0.045,0.032627,0.083405,0.092404,0.098899,0.1,4.0905e+05,1.8025e+06,944.81
-0.078046,0.07718,-0,944.39,0.099285,943.55,0.045,0.047704,0.085744,0.093957,0.098635,0.1,4.0909e+05,1.8025e+06,944.39
-0.012828,0.016292,0,944.75,0.099511,943.48,0.045,0.027397,0.082668,0.09189,0.099009,0.1,4.0903e+05,1.8025e+06,944.75
-0.068181,0.054565,-0,944.94,0.091744,943.66,0.045,0.052454,0.076279,0.085354,0.094046,0.1,4.0909e+05,1.8025e+06,944.94
-0.061332,0.10998,-0,944.94,0.099291,943.68,0.045,0.064427,0.088337,0.095678,0.098898,0.1,4.0909e+05,1.8025e+06,944.94
-0.049519,0.14766,0,945.03,0.099324,943.73,0.045,0.06516,0.087969,0.095522,0.098916,0.1,4.0909e+05,1.8025e+06,945.03
-0.13124,-0.059016,0,947.4,0.081414,946.74,0.04,0.052167,0.063399,0.075293,0.087605,0.1,4.1013e+05,1.8018e+06,947.4
-0.13124,-0.059016,0,947.19,0.081414,946.75,0.04,0.052167,0.063399,0.075293,0.087605,0.1,4.1015e+05,1.8018e+06,947.19
-0.13124,-0.059016,0,947,0.081414,946.52,0.04,0.052167,0.063399,0.075293,0.087605,0.1,4.1016e+05,1.8018e+06,947
-0.11077,-0.055747,0,947,0.074587,946.5,0.04,0.054173,0.061644,0.070085,0.082724,0.1,4.1016e+05,1.8018e+06,947
-0.15529,0.061925,0,947.03,0.061983,946.44,0.04,0.016693,0.027915,0.049841,0.074653,0.1,4.101e+05,1.8018e+06,947.03
0.01284,-0.01257,0,940.16,0.099516,938.45,0.044998,0.096407,0.098814,0.099283,0.099685,0.1,4.0608e+05,1.805e+06,940.16
0.008311,-0.012896,0,940.15,0.091347,938.81,0.044995,0.089421,0.09056,0.091138,0.091751,0.1,4.0608e+05,1.805e+06,940.15
-0.0017645,-0.01145,0,940.46,0.088221,939.43,0.044989,0.085501,0.087559,0.088259,0.089007,0.1,4.0603e+05,1.805e+06,940.46
-0.00018817,-0.011371,0,940.46,0.088268,939.42,0.04499,0.085775,0.087637,0.088306,0.089032,0.1,4.0603e+05,1.805e+06,940.46
-0.028194,0.0085378,-0,940.46,0.095664,939.31,0.044989,0.09152,0.094946,0.095739,0.09628,0.1,4.0598e+05,1.805e+06,940.46
-0.022673,0.0086543,-0,940.46,0.095655,939.31,0.04499,0.091786,0.094977,0.095731,0.096247,0.1,4.0598e+05,1.805e+06,940.46
0.0016153,0.006087,0,940.81,0.094681,938.66,0.045,0.09163,0.094349,0.094779,0.09512,0.1,4.0535e+05,1.8049e+06,940.81
-0.0011033,0.0055848,0,940.72,0.0893,938.56,0.045,0.070922,0.086045,0.090893,0.094102,0.1,4.0534e+05,1.8049e+06,940.72
0.0057488,0.0078998,0,938.84,0.09947,937.74,0.044997,0.094516,0.097892,0.098961,0.09981,0.1,4.0518e+05,1.8048e+06,938.84
0.0067651,0.0080883,0,938.84,0.099439,937.74,0.045,0.094329,0.097852,0.098936,0.099802,0.1,4.0518e+05,1.8048e+06,938.84
0.0074108,0.0090032,0,938.84,0.096161,937.72,0.045,0.071639,0.094446,0.097273,0.09918,0.1,4.0518e+05,1.8048e+06,938.84
0.0087898,0.0095663,0,938.84,0.098158,937.73,0.045,0.084516,0.096578,0.098325,0.099569,0.1,4.0518e+05,1.8048e+06,938.84
-0.034663,-0.022875,0,943.39,0.097622,941.07,0.044983,0.077695,0.09877,0.099298,0.099685,0.1,4.0533e+05,1.802e+06,943.39
-0.035456,-0.025444,0,943.4,0.097593,941.07,0.044982,0.078183,0.098755,0.099275,0.099691,0.1,4.0533e+05,1.802e+06,943.4
-0.035456,-0.025444,0,945.34,0.097593,941.65,0.044982,0.078183,0.098755,0.099275,0.099691,0.1,4.0528e+05,1.802e+06,945.34
-0.014844,-0.0092375,0,945.32,0.097693,941.71,0.044982,0.079519,0.098746,0.099255,0.099688,0.1,4.0524e+05,1.8019e+06,945.32
-0.035456,-0.025444,0,945.34,0.097593,941.71,0.044982,0.078183,0.098755,0.099275,0.099691,0.1,4.0524e+05,1.8019e+06,945.34
-0.010776,-0.0065493,-0,944.68,0.098393,941.65,0.044986,0.086305,0.099087,0.099435,0.099751,0.1,4.0519e+05,1.8019e+06,944.68
-0.010798,-0.0065229,-0,944.68,0.098393,941.31,0.044986,0.086305,0.099087,0.099435,0.099751,0.1,4.0515e+05,1.8019e+06,944.68
-0.015852,-0.0088691,0,944.04,0.097753,941.87,0.04498,0.081593,0.098799,0.099263,0.099686,0.1,4.0512e+05,1.8018e+06,944.04
-0.015852,-0.0088691,0,943.73,0.097753,941.57,0.04498,0.081593,0.098799,0.099263,0.099686,0.1,4.0508e+05,1.8018e+06,943.73
-0.011567,-0.0081874,0,943.72,0.097925,941.57,0.044981,0.083643,0.098966,0.099368,0.09973,0.1,4.0508e+05,1.8018e+06,943.72
-0.014266,-0.0098625,-0,943.73,0.097885,940.31,0.044984,0.085735,0.098762,0.099119,0.099446,0.1,4.0507e+05,1.8018e+06,943.73
-0.0096658,-0.014986,-0,941.43,0.098372,939.64,0.044996,0.094517,0.098016,0.098807,0.099396,0.1,4.0503e+05,1.8018e+06,941.43
-0.0099001,-0.015476,-0,941.43,0.0984,939.64,0.044996,0.094789,0.098026,0.098812,0.099398,0.1,4.0503e+05,1.8018e+06,941.43
-0.005036,-0.0037421,-0,940.56,0.098419,939.26,0.045,0.096407,0.09762,0.098711,0.099499,0.1,4.0501e+05,1.8018e+06,940.56
-0.0049212,0.011869,-0,940.12,0.099044,939.24,0.045,0.096702,0.097537,0.099229,0.099828,0.1,4.0493e+05,1.8017e+06,940.12
0.0084278,0.0066792,0,941.43,0.099281,939.73,0.044998,0.097379,0.099188,0.099532,0.099934,0.1,4.0486e+05,1.8017e+06,941.43
0.0078615,0.0060626,0,941.43,0.09927,939.73,0.044996,0.097219,0.099165,0.099518,0.099929,0.1,4.0486e+05,1.8017e+06,941.43
0.0041072,0.0088005,0,940.92,0.099246,939.51,0.045,0.09811,0.098509,0.099356,0.099909,0.1,4.0487e+05,1.8017e+06,940.92
0.0079784,0.0063408,0,941.44,0.099328,939.73,0.044998,0.097682,0.09921,0.099548,0.09994,0.1,4.0486e+05,1.8017e+06,941.44
0.00026858,0.0013574,0,942.43,0.099245,940.79,0.044993,0.094868,0.099725,0.099835,0.099919,0.1,4.0483e+05,1.8016e+06,942.43
-0.0066736,-0.0031292,-0,942.09,0.099245,941,0.044993,0.094868,0.099725,0.099835,0.099919,0.1,4.0481e+05,1.8017e+06,942.09
-0.02197,-0.009658,0,943.75,0.099165,942.96,0.044977,0.094298,0.099637,0.099782,0.0999,0.1,4.0478e+05,1.8016e+06,943.75
-0.0079706,-0.004158,0,943.72,0.099086,942.97,0.044991,0.093739,0.099674,0.099806,0.099905,0.1,4.0478e+05,1.8016e+06,943.72
-0.0053382,-0.00023181,0,944.41,0.098968,943.4,0.044964,0.093112,0.099475,0.099673,0.099861,0.1,4.047e+05,1.8016e+06,944.41
-0.018511,0.020717,0,947.39,0.094877,945.81,0.054911,0.083964,0.088236,0.092769,0.096742,0.1,4.0939e+05,1.8031e+06,947.39
2.2249e-06,2.0766e-06,0,947.5,0.091542,945.82,0.055,0.073506,0.08058,0.088063,0.09462,0.1,4.0939e+05,1.8031e+06,947.5
-0.0064954,-0.023623,0,945.72,0.098156,944.23,0.06,0.083094,0.094744,0.097702,0.099338,0.1,4.0644e+05,1.8052e+06,945.72
-0.016328,0.00058579,0,946.01,0.099591,944.65,0.059886,0.096331,0.098927,0.099509,0.099857,0.1,4.0644e+05,1.8052e+06,946.01
-0.033837,0.0033986,0,946.06,0.099654,944.66,0.059873,0.097059,0.099169,0.099601,0.099891,0.1,4.0644e+05,1.8052e+06,946.06
-5.0755e-05,-0.00037933,0,946.06,0.096929,943.48,0.06,0.08801,0.092208,0.095526,0.098083,0.1,4.064e+05,1.8053e+06,946.06
-4.7734e-05,-0.00032186,-0,953.32,0.095301,944.09,0.06,0.08906,0.09398,0.096229,0.098497,0.1,4.059e+05,1.8053e+06,953.32
-0.0063763,0.00078941,-0,953.19,0.095617,944.07,0.059944,0.091793,0.094646,0.096549,0.098616,0.1,4.059e+05,1.8053e+06,953.19
-0.0038042,-1.8204e-05,-0,953.21,0.095604,944.08,0.059957,0.091974,0.094606,0.096528,0.098609,0.1,4.059e+05,1.8053e+06,953.21
-3.6953e-05,-0.0020874,-0,954.81,0.081167,944.1,0.06,0.042126,0.059853,0.079507,0.092625,0.1,4.0584e+05,1.8053e+06,954.81
-0.00077647,2.6627e-05,0,956.86,0.080412,949.39,0.059991,0.038773,0.057783,0.078399,0.092236,0.1,4.0583e+05,1.8053e+06,956.86
-0.017749,-0.0046964,0,957.15,0.097459,948.61,0.059837,0.090154,0.09652,0.098008,0.099326,0.1,4.0569e+05,1.8053e+06,957.15
-0.0064454,-0.0017762,0,955.15,0.095579,942.24,0.05995,0.09067,0.094355,0.0966,0.098828,0.1,4.0568e+05,1.8053e+06,955.15
0.0021172,-0.00090297,0,953.28,0.093806,946.43,0.06,0.059692,0.089918,0.093753,0.097392,0.1,4.055e+05,1.8053e+06,953.28
-0.0079171,-0.009755,0,951.53,0.098743,945.34,0.059898,0.090393,0.098151,0.098975,0.099604,0.1,4.0538e+05,1.8052e+06,951.53
-0.0081184,-0.004427,0,949.56,0.097018,944.82,0.059942,0.086496,0.093447,0.09614,0.098295,0.1,4.0515e+05,1.8052e+06,949.56
-0.011796,-0.0068306,0,949.62,0.097174,944.83,0.05994,0.088116,0.09371,0.096276,0.098343,0.1,4.0515e+05,1.8052e+06,949.62
0.013649,-0.013889,0,949.56,0.097018,945.93,0.059942,0.086496,0.093447,0.09614,0.098295,0.1,4.0518e+05,1.8052e+06,949.56
-0.016316,-0.0090439,0,949.63,0.097198,944.84,0.059942,0.088188,0.093767,0.096314,0.098356,0.1,4.0515e+05,1.8052e+06,949.63
-0.041851,-0.02192,0,948.64,0.0991,946.07,0.059852,0.08992,0.098884,0.099433,0.099769,0.1,4.0511e+05,1.8051e+06,948.64
-0.03733,-0.021385,0,948.61,0.09914,946.06,0.059857,0.090044,0.098916,0.09946,0.099796,0.1,4.0511e+05,1.8051e+06,948.61
-0.03733,-0.021385,0,948.92,0.09914,947.3,0.059857,0.090044,0.098916,0.09946,0.099796,0.1,4.0508e+05,1.8051e+06,948.92
-0.03733,-0.021385,0,946.68,0.09914,944.39,0.059857,0.090044,0.098916,0.09946,0.099796,0.1,4.0508e+05,1.8051e+06,946.68
-0.03733,-0.021385,0,947.97,0.09914,943.33,0.059857,0.090044,0.098916,0.09946,0.099796,0.1,4.0502e+05,1.8051e+06,947.97
-0.020445,-0.011551,0,947.77,0.09906,943.32,0.05986,0.090205,0.098886,0.099468,0.09978,0.1,4.0502e+05,1.8051e+06,947.77
-0.014464,-0.0088999,0,947.77,0.099031,943.3,0.059863,0.090324,0.098864,0.099431,0.099774,0.1,4.0502e+05,1.8051e+06,947.77
-0.014464,-0.0088999,0,947.77,0.099031,945.84,0.059863,0.090324,0.098864,0.099431,0.099774,0.1,4.0498e+05,1.8051e+06,947.77
